fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.016435527406699384,0.04507811667377333,0.01287749290733889,0.016144147566822645,0.016076480570740258,0.008783523725545925
2022-05-27,0.014983113546943969,0.08044015916482125,0.004985234245273564,0.007897067612849874,0.006659684498905585,0.0017641549953236856
2022-05-28,0.006658513529192731,0.03981046919999874,0.00605144524164998,0.0039048272703222347,0.0010528952426476874,0.0
2022-05-29,0.006038391106311275,0.03083889058257633,0.008488772331003595,0.015226967573804293,0.007107743751424945,0.0010911478967324999
2022-05-30,0.014537297625650918,0.12305813689704251,0.009648177828160423,0.009356155283400861,0.04805584265294449,0.01931025242274466
2022-05-31,0.007730707053442168,0.05234102784246183,0.012507486122129057,0.016316640244898623,0.014027794383669166,0.06725156492229714
2022-06-01,0.013879370644117024,0.032369006136036244,0.007398416937532242,0.011531387337082893,0.0037347671418634584,0.0747708364973362
2022-06-02,0.012268795772585005,0.03994189851025345,0.009777821813417029,0.015257753071358406,0.02069889524675988,0.011750554871512938
2022-06-03,0.009170983135763235,0.054552078824216456,0.00763422516197085,0.008005528589832507,0.011414160586129735,0.014535247566562779
2022-06-04,0.006293980653771219,0.07831479338705286,0.007155569973588618,0.011003415365747705,0.0027242695073239997,0.010970951284487386
2022-06-05,0.0072034196231284325,0.02280199860246161,0.010832256781753972,0.00895170187292733,0.0027695251891121557,0.017920701178959563
2022-06-06,0.008787805535098326,0.06852238827301868,0.00801793642521011,0.007434061063115603,0.017046731185795767,0.053005790786142336
2022-06-07,0.006085514989835346,0.03720556503547166,0.007305306284605032,0.006901709757497458,0.010125471031538942,0.05191918854986019
2022-06-08,0.008231983930921677,0.06033493497228319,0.0032622965006259,0.004096417260633972,0.003997087973856823,0.05104497690427641
2022-06-09,0.010343664554826907,0.053260119097178225,0.01252350728738391,0.0056173474016574755,0.008139757460386195,0.03769330061607838
2022-06-10,0.00882272233403996,0.08953622670694768,0.011915442448049712,0.022167474943035653,0.006825155364041469,0.0059143137525352
2022-06-11,0.005302594414467155,0.07560652444756719,0.004844578909263785,0.007755101780206488,0.009625610381191429,0.00808715720998279
2022-06-12,0.008868328513677274,0.02050280151726256,0.007919888929234883,0.012952472543874072,0.00864547778509426,0.020407311089154858
2022-06-13,0.005510776466734995,0.11472561211436784,0.012897086495294672,0.009122294831271832,0.0047199894427355634,0.1419339716451294
2022-06-14,0.007605300127070571,0.05305621996230752,0.0035622896636892947,0.004339119907545465,0.029180247004823332,0.04448395554379549
2022-06-15,0.006688556647298595,0.0856016388053822,0.02018736943681567,0.03411107024922411,0.00812649328893572,0.05228837213078174
2022-06-16,0.01586839252704286,0.09072165642364867,0.01696311747798669,0.010716622804862104,0.01453639346429319,0.029919329111431508
2022-06-17,0.009734437038180848,0.03623648683176242,0.02437091784104911,0.02351579130718465,0.01444008940444522,0.035357618042032087
2022-06-18,0.02137073904324893,0.03930475214937493,0.012130965268900106,0.01036557260552565,0.007883456183919866,0.026415672458296506
2022-06-19,0.010710225163474557,0.031896294984688094,0.034114961920720964,0.011409297301525316,0.016750124370984297,0.014695458658819134
2022-06-20,0.014739757978423152,0.03307878540088943,0.027660175198240957,0.011397457423449183,0.04854520112064601,0.037298818196228364
2022-06-21,0.011812358251553506,0.08881538672265425,0.01333297588565801,0.007220973553040221,0.0051062295338001815,0.05504829336608529
2022-06-22,0.00932948978457825,0.09578616187461661,0.006841198589946273,0.011494094235264724,0.05942090371893777,0.03319737201912294
2022-06-23,0.012435788416294379,0.07307964402695578,0.028341661504723822,0.009821993049687007,0.007939300966090312,0.08804910933464116
2022-06-24,0.008967798993443793,0.09147989508756825,0.008647106852751135,0.014283227536056634,0.001403551573526375,0.08609209662670114
2022-06-25,0.007784004698517502,0.022925371515941765,0.008786386196659567,0.01029135958201323,0.002819542640333967,0.0026252694736468543
2022-06-26,0.006571265757077853,0.021140116190370973,0.017611407382893605,0.01553622192834734,0.014318067786441508,0.03408967422754695
2022-06-27,0.021376445389892362,0.11876813313114738,0.019722778568177616,0.022670699328836627,0.0074131376032206,0.10449935265475234
2022-06-28,0.04513885367660953,0.13657244043778563,0.03372566167934751,0.03634130165904474,0.03150115708059895,0.12915721666014843
2022-06-29,0.024805570109032914,0.13478037220637443,0.028664524579622506,0.039177868523206205,0.014904305659613709,0.08431880350896832
2022-06-30,0.01443630195619515,0.05759746827658149,0.02344939121938309,0.016015377457200875,0.02415781869454285,0.08645640909505638
2022-07-01,0.023503059238228624,0.09750705388556212,0.022612933838725216,0.026776157980215834,0.021045436760608528,0.09038723023082673
2022-07-02,0.014905442791720859,0.05165094630811924,0.021614462693442634,0.030312211713866815,0.07283356806983038,0.009413718661039941
2022-07-03,0.01757773094002188,0.07431512442440541,0.015133193105674738,0.003919125566999291,0.006983900138829364,0.07032538083382249
2022-07-04,0.02027557188909125,0.06960127593650327,0.03471140894160998,0.038120752360372455,0.0257842544532273,0.09637270530664989
2022-07-05,0.016214154145320098,0.11231025454032402,0.060325115754027436,0.02295639697116431,0.02779728561716494,0.11813714765918762
2022-07-06,0.023398462005814167,0.08158652864414014,0.020360827801999864,0.020177083977919244,0.03187415967363507,0.07176981466904177
2022-07-07,0.03545139376807921,0.12514810146457955,0.05190121049826244,0.01741975420563666,0.027161878268886063,0.1045279300492011
2022-07-08,0.02274593533252961,0.10585308073253508,0.02851404293408987,0.01767882062367411,0.04406353556652742,0.10739865844100008
2022-07-09,0.03848092285247623,0.06888064985732723,0.029442132832810324,0.02318561217229857,0.06227294545343536,0.02329281027174835
2022-07-10,0.022614506454778655,0.0699779588845897,0.016699546600472702,0.021327414594273005,0.006801497606898158,0.03766172888367199
2022-07-11,0.021738534892427483,0.09722315890339335,0.04813076500229283,0.020758019824299843,0.032167913633006556,0.05605420401923337
2022-07-12,0.015318105459853964,0.09943218579546652,0.026354056164095564,0.012805321700512913,0.01957372764421416,0.10975454071543617
2022-07-13,0.024009101335607096,0.13492697261404188,0.023409249184714834,0.02012007306422542,0.028963362206977563,0.09224015852541921
2022-07-14,0.03539712471971992,0.21370090770168731,0.03428982801390606,0.022356352278298647,0.01610264547224924,0.13434565919824348
2022-07-15,0.021552592927997175,0.09993369357170549,0.00978938464497259,0.013774957793869105,0.03561921273729815,0.05260779721298136
2022-07-16,0.040026873898117196,0.049790303431237436,0.06633327265346163,0.048530833310783145,0.02044888672133593,0.05291241244046887
2022-07-17,0.04065137465379797,0.0354236526147512,0.045687523206062945,0.03900427922918209,0.0008951942184298778,0.043729118422970586
2022-07-18,0.038678747292902986,0.10018660415990743,0.0361483790177212,0.042216339670789374,0.002241156030843061,0.09352886621885988
2022-07-19,0.013608771159830292,0.10663695831657556,0.042330210860005955,0.01533283474997857,0.0028154373498920538,0.0299516645948642
2022-07-20,0.0338428576137474,0.1298546575540701,0.04440014696409081,0.0689581270173902,0.06372763020088708,0.12452379457491759
