fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.02890173882497829,0.017492604452545572,0.0097205182278071,0.01722250920502421,0.03933927672951512,0.03259465180178318
2022-05-27,0.022606838189042067,0.011735684534044158,0.012001484545009341,0.019237203009733587,0.03198192389700316,0.0014238803304555856
2022-05-28,0.022238056713286346,0.02250272896386673,0.008267116983283846,0.020622602232379442,0.0297391907276241,0.0
2022-05-29,0.027944990487223327,0.022194676243326807,0.02482685396604181,0.022222663172857867,0.015581004074262154,0.008535870066915899
2022-05-30,0.05274573603851509,0.062031238716931156,0.04332951800930509,0.04263384150773155,0.10406518703790517,0.04533742236413556
2022-05-31,0.06358400864914021,0.027865383865967756,0.011877012335424198,0.04078239658968675,0.003894079748760678,0.01794724647550662
2022-06-01,0.036392231824911005,0.009953858073945204,0.018976625668087558,0.024311148477959742,0.015660429495698,0.0647927948469575
2022-06-02,0.026231695109301262,0.012203830630193186,0.016285113255537033,0.027260721508472745,0.01093354929471988,0.007058291631032445
2022-06-03,0.05321649398548658,0.06280942727558712,0.046372935388695066,0.07344195530612395,0.046745474481349095,0.09357164581678185
2022-06-04,0.40324806054682705,0.2345081958587139,0.2824697533770653,0.2542136652864023,0.23661852569872943,0.26504602975305025
2022-06-05,0.2545269772377878,0.07201593907519185,0.14735835355883925,0.1781180760717483,0.11445584744018603,0.18401369790633107
2022-06-06,0.2080380905999736,0.16956446331451105,0.18176204453420186,0.1789259673626989,0.1831946604826535,0.14472473340160213
2022-06-07,0.2895173118267311,0.21949970723805962,0.1344111686370761,0.24240742008969238,0.1642289453209702,0.18509283050867645
2022-06-08,0.08883701762882212,0.07057158176708539,0.048112958408050265,0.066510212292214,0.013945769204491115,0.005158463283690105
2022-06-09,0.05333960721961437,0.028661290186062057,0.027565656664614895,0.10814733538937649,0.05942131785720144,0.05663654099453692
2022-06-10,0.16430132030679281,0.07325792322948825,0.08707939542620821,0.13413529578575975,0.16292246479790942,0.15590265920837454
2022-06-11,0.031044409623178663,0.03452204720579771,0.06930780035045668,0.10051525757675789,0.024888196142486028,0.07917676252939969
2022-06-12,0.10098358864983703,0.034259240368251655,0.06066278669162607,0.02758062115945111,0.0274073499437864,0.011264766439726053
2022-06-13,0.04739238511964132,0.01544731081549958,0.04474221378342834,0.07084553863845507,0.044488889379481165,0.03299534803939482
2022-06-14,0.06473739352531559,0.006146160298828971,0.03080688877506627,0.06512523338994106,0.02262862558602528,0.013811255462685601
2022-06-15,0.05879329731176721,0.037853970907287635,0.04006339857802948,0.041759827531493855,0.06670856088765349,0.04157200503699092
2022-06-16,0.04206023330269397,0.041451139623624074,0.05081759431860734,0.09936934076858302,0.10686468959737914,0.1569482010476836
2022-06-17,0.05261363178692974,0.050345142713609466,0.05024470277799454,0.06614604118455154,0.0427443930418836,0.009340140499647445
2022-06-18,0.029404929528024322,0.03872271802636001,0.02719446592701506,0.025463218894246138,0.028786783839411176,0.09402575570606446
2022-06-19,0.04714577374799227,0.005330558758845038,0.03251439596676887,0.05179600807157023,0.016326318577459444,0.021658140578521917
2022-06-20,0.05367869227510019,0.026112965081707552,0.03114811684094572,0.019847092689081334,0.031342083562146704,0.02848027613507091
2022-06-21,0.031244508968321105,0.03444559448067083,0.024671541025873198,0.02873337506958776,0.011429110025556743,0.01426934075308182
2022-06-22,0.015020623309333014,0.02976979329701419,0.010510358467220987,0.025678232630848334,0.024395965709003774,0.015484497668098878
2022-06-23,0.036449173405775546,0.02339048209096671,0.018759988744743182,0.02434520050745233,0.012717381550941141,0.03424974563134136
2022-06-24,0.023642145888141092,0.02736547631499586,0.0105516006554224,0.016981603825007557,0.013253315125646559,0.025670421394768078
2022-06-25,0.024221296399346056,0.008529344383539339,0.010470585507706357,0.01974491801883281,0.01991437951235869,0.01059101925435701
2022-06-26,0.01573076378796013,0.02868818244430793,0.015086010854624897,0.017672338548512505,0.0120898327653714,0.03300336158294788
