fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.08168195433050901,0.060529001414203226,0.041394498994330654,0.0846687514441987,0.07382190992365172,0.0099144913289299
2022-05-27,0.05991756075296816,0.05499339193113524,0.03312964426660563,0.04465615755524717,0.017757750752996026,0.014593496616624957
2022-05-28,0.0841878790822796,0.04441572658643859,0.03260380028942408,0.062255695434682054,0.06848784482273185,0.1976350048881952
2022-05-29,0.09040940885539267,0.041256388824513594,0.06937955323207594,0.06473310459804442,0.09366973907842883,0.008863391242521633
2022-05-30,0.07735675151159555,0.04272137094397581,0.04614605049137233,0.04510371087502397,0.040581593215885975,0.010526528033260719
2022-05-31,0.06235356240214118,0.03409851005527508,0.0512343971742339,0.06100994032659148,0.09751808531152123,0.06509221238041353
2022-06-01,0.0833550027150273,0.0517271882667416,0.03646943536091754,0.057770558856957074,0.025933648583863628,0.09518760115921084
2022-06-02,0.05948925896188086,0.06424537153557301,0.04879947293453661,0.09122720767161438,0.031321683322354736,0.02883560379976398
2022-06-03,0.07382010513065924,0.07972868488883333,0.08679464601868313,0.09741380447327165,0.11864348112233826,0.05103472361669533
2022-06-04,0.08569882408684788,0.08901175316143149,0.06674983780180227,0.09058456451000367,0.08614278317320495,0.06244425934173305
2022-06-05,0.10327630480570392,0.03111493775462099,0.06108128503383754,0.06506291040141259,0.0317416426386491,0.10749632960554871
2022-06-06,0.07337102406767934,0.043956275309985166,0.044763729174993196,0.07042475675902078,0.06869701277911483,0.08241640987533363
2022-06-07,0.06850102237254195,0.04411345072097393,0.04057723075970352,0.06229773221324554,0.03886913562059903,0.04524646375353051
2022-06-08,0.04289072651396755,0.018991598474071135,0.017285306940246284,0.041887310051229816,0.007695065657173577,0.020956041016263173
2022-06-09,0.04264936528557506,0.01715708432918498,0.0172911315585835,0.02389343618918526,0.012758642507949001,0.038831035558350546
2022-06-10,0.038562069074592316,0.016855176466260644,0.02879727488160386,0.03747302796510043,0.010264466063625289,0.03234000415746322
2022-06-11,0.05603759635878273,0.05321287570722434,0.0301680137221497,0.03301561471331238,0.08388916622130412,0.02768604723607444
2022-06-12,0.037588056619707044,0.05656404765108975,0.05429224411590847,0.01025326101810616,0.01401296072954778,0.04278482352338001
2022-06-13,0.013634501554517904,0.01821597481742097,0.02034819920056056,0.024278411413600372,0.023175765597912696,0.05144803313795195
2022-06-14,0.03673410464365217,0.023743968048099064,0.020800051074450782,0.021006841478933856,0.03001056997532096,0.02917110042226378
2022-06-15,0.053029785730300545,0.054511301191800816,0.03388502716809281,0.06096086599971331,0.05848731662141684,0.06591181378215175
2022-06-16,0.0301940396218945,0.02567638658178759,0.027970292457243966,0.02528335422675762,0.017145803863908127,0.019194440282005048
2022-06-17,0.026236928382279704,0.03202922289624766,0.03697700951513846,0.05401979084374981,0.05993672289895608,0.028057620032009425
2022-06-18,0.0341543623494101,0.04493281435881797,0.054239326896743996,0.03612139470186753,0.035417244700147746,0.017615473200828548
2022-06-19,0.06960571876575564,0.023870518930205222,0.15134689111342675,0.08375953957446855,0.038746107033083156,0.06489469739494877
2022-06-20,0.04682579309513656,0.059276505869742084,0.05308878799955942,0.07873066227799334,0.061273171318949736,0.05740267578946134
2022-06-21,0.052306382408957464,0.051352325150278204,0.052365855664478246,0.054210504911001905,0.0551158198715452,0.03736582881556629
2022-06-22,0.025750939403732936,0.044628780261044665,0.022428745302384742,0.036444761991255674,0.009058103463986734,0.012746103047434053
2022-06-23,0.04000523331357621,0.026748534854351844,0.019952981704707783,0.050609728700327115,0.03540580713994488,0.024593552498602407
2022-06-24,0.028439021470699377,0.03226186644616603,0.028670529052418594,0.03516005818766749,0.010925663307393316,0.01702777010566207
2022-06-25,0.04614160330720568,0.03104836985975015,0.053887896972749615,0.03612446345431161,0.020828254046446556,0.03548521264962597
2022-06-26,0.05774975020911754,0.028604538057518697,0.038308760888606956,0.03523169935494852,0.042907656068414034,0.03495887525056199
2022-06-27,0.06041845323657338,0.029692056860107337,0.041101691825214046,0.04789235374003123,0.04632118242555043,0.041732150310923366
2022-06-28,0.0567846118813322,0.028534245868279445,0.028848708647806677,0.044139637219092365,7.0932173730125e-05,0.011581872837997978
2022-06-29,0.07769455673570998,0.057261465213706134,0.04496421855011461,0.0721261798216537,0.045235535494973445,0.03481140436544291
2022-06-30,0.06429382241912272,0.06766741793719047,0.07265389322820576,0.07882996156793678,0.0855477855125253,0.07099097298038819
2022-07-01,0.09918988303269999,0.07844142537590594,0.06108861560199254,0.07008278538890474,0.07524514269663596,0.04696846585661123
2022-07-02,0.16519369785279284,0.12334040033519278,0.1756425534910356,0.2096185912108886,0.17291179206418278,0.15327256343988352
2022-07-03,0.24162936179952885,0.19772565985149881,0.20908479946830602,0.190593721296139,0.19144043160091245,0.2340600227293162
2022-07-04,0.1279290197243129,0.10556456478745793,0.09271591175745857,0.10005914365818723,0.10612605218129911,0.09258295484449305
