fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.019327385983057922,0.026909680418902716,0.03533426836701739,0.01460573226762932,0.008361909968036456,0.0387587896987826
2022-05-27,0.033720422748651925,0.06685151839093728,0.10501219518241335,0.02438312943380065,0.0020156515346144072,0.14092193059655028
2022-05-28,0.009436305583871665,0.04928769102124786,0.07833782563729506,0.015898207885697912,0.007292423596111525,0.0086330457780723
2022-05-29,0.0034933669224069407,0.0040980301235143375,0.08272836644614295,0.012848459004885654,0.001328021005616789,0.01784610654609727
2022-05-30,0.007741970123504231,0.016113444671045866,0.1981948083710227,0.015108165128154816,0.0034589402622846534,0.0184652258417037
2022-05-31,0.023650702245154753,0.09445717722097687,0.12794899680042524,0.010827728614159933,0.0006565336171893081,0.0310290541072701
2022-06-01,0.04731284899641279,0.1348720909894188,0.19877965006640755,0.07375598490638496,0.10881576281156359,0.13860056285806452
2022-06-02,0.022377508204841634,0.12468132127970995,0.1458922209906301,0.027644972627791732,0.06767797075036608,0.03462983393578557
2022-06-03,0.02762699258905006,0.13913595254392014,0.11736381827407404,0.06901107179523586,0.03520290687630715,0.13718705952963017
2022-06-04,0.022178570851358593,0.009170578467538536,0.06372864583483222,0.03655038695827152,0.039687517209379956,0.04224790157466209
2022-06-05,0.008090878891532625,0.011756101524859635,0.11320595481862489,0.019942773489351563,0.015716134816019446,0.013415314602047958
2022-06-06,0.010889780996845145,0.05489855623909501,0.10553430806736118,0.052465302420262365,0.03460779748457395,0.007064594321710839
2022-06-07,0.014565433968760205,0.09328272462235342,0.07455315398728804,0.036061272515456405,0.01680633307247912,0.05132452941947464
2022-06-08,0.014499552744373385,0.03220317232157623,0.052276826415437974,0.02277129837080089,0.018133370245013363,0.06398298712585584
2022-06-09,0.013257778114000241,0.11048187155117915,0.08780485191108352,0.01970923091639629,0.008026597906828236,0.06230195008509624
2022-06-10,0.0075816472341921366,0.03966309639497112,0.11142776289400244,0.020308833945888984,0.14312779291594188,0.014896452786070644
2022-06-11,0.032659398120109887,0.030803656625766458,0.04602278171420216,0.058175584348994724,0.08423192596632224,0.02054101053729913
2022-06-12,0.015970271609712237,0.047345025256665875,0.019450431481961718,0.03314829833495099,0.01189966093201732,0.01621042542441546
2022-06-13,0.00957633725875214,0.1423081637738855,0.05574661551845536,0.02001821562948634,0.008341000805131572,0.0019431745062262165
2022-06-14,0.014084750906053259,0.032355326195133205,0.020273164004601083,0.03318447865326135,0.13873705811754647,0.011329652364260836
2022-06-15,0.02484577562035709,0.09513278831346693,0.07637823874318418,0.02379609743040548,0.08467986741837372,0.10822501722697654
2022-06-16,0.01801536503214846,0.0805817179640079,0.022808984575762196,0.01730130511230533,0.04107934125878996,0.06334187966525853
2022-06-17,0.014158969427063852,0.11784301006581632,0.03885149029670718,0.05625892521383505,0.006839746810288443,0.003636294947182554
2022-06-18,0.013525027755439296,0.023780885577389173,0.08404050581778988,0.02756919097254093,0.029978975652182778,0.08496215007807593
2022-06-19,0.027555728566287258,0.021876544205500302,0.08226820977424529,0.04404100779310744,0.024799823532970975,0.020396613081664048
2022-06-20,0.01854462076738158,0.0657302411469068,0.07925273645626858,0.024029607229776265,0.018310613314487665,0.01919235025316071
2022-06-21,0.011278586762374256,0.08599485030280851,0.11535984107716568,0.009303353639955008,0.003923482853009669,0.04089052989423011
2022-06-22,0.022512533560581242,0.07919350604152028,0.19321836357165129,0.05866458185404747,0.1559167493290275,0.11581682265504256
2022-06-23,0.013828459142739835,0.12117088790250215,0.1933441044111264,0.019748701872373046,0.07740324873194165,0.016292142600869062
