fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.04513644956438744,0.04435259864386071,0.03388048969990828,0.023833519448975684,0.042433798279221106,0.013174633745698825
2022-05-27,0.014766347607233495,0.006307646594783062,0.016508341151975196,0.007505443330810996,0.000746106094873,0.018927498614830802
2022-05-28,0.042262278823975465,0.009301284479187766,0.030609441961688834,0.03502747889118644,0.0297590621904224,0.0048123128028367
2022-05-29,0.05134685024856961,0.0477863967003926,0.04448969409795354,0.01917602891355148,0.05008400819696104,0.010057807101243967
2022-05-30,0.0792538491324782,0.013400983005600792,0.017216963316556276,0.03231823494105709,0.0007692672004157308,0.00299148996021738
2022-05-31,0.01913564872445105,0.021187863039556668,0.015414617579815751,0.021308052930700816,0.0036293651235418775,0.01960438769074366
2022-06-01,0.04053946253585637,0.01452107898871069,0.008398462653893386,0.01711819232494861,0.006683096448274125,0.011611172463612544
2022-06-02,0.06577019617650397,0.02862146854826211,0.03954419090833973,0.03571839210201573,0.024449353448979062,0.03222118792042303
2022-06-03,0.09744252963877803,0.05822105333067426,0.0715161002784869,0.08097471048865885,0.12918798103462883,0.03634562089398212
2022-06-04,0.10797257603742573,0.0885383769909414,0.07807653836963203,0.11260991630372989,0.0525060652108983,0.07394853515174903
2022-06-05,0.05398880697481585,0.022978024879173966,0.04830976467270344,0.036444600575326454,0.06011245608075512,0.026540606858840656
2022-06-06,0.041657294451033215,0.02333240516396198,0.034050563596927874,0.022914734136010938,0.016613898267085248,0.01317469168721967
2022-06-07,0.04370918876595078,0.02319718077944681,0.010635471117124972,0.03204902773312399,0.006491178880878273,0.033831125440170084
2022-06-08,0.04664247537525429,0.01726390532563649,0.026279693642797978,0.013250770310777692,0.004370161473061708,0.01998711052294547
2022-06-09,0.05896563452704297,0.026785921008223346,0.03362205414270258,0.02653576304333536,0.03008792792037974,0.03838394972826642
2022-06-10,0.04615188416235481,0.018605628118131833,0.024160244306840047,0.028164033730804533,0.013013069884726162,0.028851683357350433
2022-06-11,0.05345774520947349,0.014643107803248094,0.035250125309741004,0.03308986892947308,0.03605516225856612,0.04399919732782307
2022-06-12,0.025772917489810716,0.0050730921449451665,0.03361897737493228,0.014611621838837343,0.04920593767356842,0.02876639591266319
2022-06-13,0.02183639200808704,0.0075942341290154295,0.012473981359775739,0.014248772668746561,0.016841316762972836,0.021044353574361057
2022-06-14,0.02531046978592733,0.011644103495013158,0.013901876162888986,0.013689245478699246,0.013157514696996747,0.023060580494782247
2022-06-15,0.036158917488545765,0.013906183881546543,0.009397398378918575,0.014455669613885799,0.004755334180733141,0.002702217240712554
2022-06-16,0.014177969386693532,0.006815821374180701,0.011856082787005815,0.012920728915942547,0.018841189105178305,0.007526965856937969
2022-06-17,0.017265944735646098,0.007298188415691628,0.03200781715484668,0.02534143967648983,0.0458094760609956,0.028228907461042493
