fecha,Buenos Aires,Cordoba,Tucuman,Mendoza,Santa Fe,Santiago del estero
2022-05-26,0.031051574623815744,0.027722469254702953,0.030939985954332932,0.06286552438315561,0.020007504441927546,0.008379218084285876
2022-05-27,0.16213578893981923,0.07123176318189736,0.05605931337091855,0.09969983259407077,0.11538411405037993,0.141612396444937
2022-05-28,0.05792669949843384,0.09105917757875853,0.08536115369806492,0.1285650809128026,0.08031521758793617,0.0262730846638054
2022-05-29,0.1045808280178623,0.09622073444578184,0.045008024836332955,0.10951830795385624,0.05904082294638004,0.04752982728379407
2022-05-30,0.06618435211330517,0.06624550213405041,0.04052138859478196,0.12448013630337339,0.015707274098515016,0.02185317244666976
2022-05-31,0.07516534839208917,0.0710901155817892,0.08992586978308931,0.10591335729266732,0.14806876150658022,0.01785717017584787
2022-06-01,0.05927806847184401,0.031142416242156214,0.026938774037712106,0.09306648870677271,0.016369027686914433,0.008861286992441358
2022-06-02,0.06455577194263445,0.04671375686769623,0.03151227559465866,0.032638710284363985,0.008753793619197073,0.06962872720252672
2022-06-03,0.06863763406537184,0.04407505631170005,0.0792787848601646,0.09052928492824702,0.098076951362326,0.07612134885269975
2022-06-04,0.03090109074925055,0.015764488175560885,0.009990658740508142,0.00974098512248869,0.010280730537008495,0.03931487584375387
2022-06-05,0.0231342760197014,0.03769318136740171,0.03124739228314579,0.05454450654511319,0.039377001151497025,0.024462299894313838
2022-06-06,0.07114570000649474,0.03727339772565439,0.037093900316073014,0.05835846971938528,0.009633066511125925,0.009642085350088161
2022-06-07,0.028795034447488977,0.014881808969014075,0.01808535216782401,0.03314306178806665,0.019677754444072583,0.02576674488482906
2022-06-08,0.0506357019139484,0.02323736344345232,0.0272895098233549,0.07705840112433743,0.03922136265544214,0.03445916765446438
2022-06-09,0.0403639640286072,0.028008716089759952,0.027085986854739945,0.06794878626803588,0.01248307409744029,0.011943480621832358
2022-06-10,0.07216445224816856,0.051026703074432654,0.042293578318581944,0.051961400991994845,0.06886494761098738,0.08307720778966879
2022-06-11,0.10030243191153283,0.06383475987911257,0.08991894261069273,0.09579994217129265,0.1475251151298509,0.014110480754354029
2022-06-12,0.12555107676499216,0.07155282293204479,0.061183315242111846,0.06546033439284757,0.011788631224592361,0.15790570829400472
2022-06-13,0.051561940272734766,0.03413007895076781,0.014693113908175244,0.07733985975573797,0.04358463586522902,0.0591261992987456
2022-06-14,0.054887251381716046,0.05196548659522147,0.0163939345169792,0.11266042994072052,0.006597248264327631,0.01225243318731076
2022-06-15,0.03011467306448631,0.01317538541668357,0.014599787629146753,0.028816510794840412,0.012180399260563553,0.005776919028235531
2022-06-16,0.08913846350360148,0.04806784418999743,0.0413432165158728,0.05636904175362853,0.008816155489988077,0.01315516497109333
2022-06-17,0.04894213760382602,0.03985696357624609,0.05505837060646648,0.014865590241993059,0.12263687351774201,0.08418036490972686
2022-06-18,0.06474386815321029,0.09250017972365077,0.04540699500490069,0.06323732471432357,0.008194109210273233,0.01793179871262979
2022-06-19,0.03625604483301413,0.17076764708751274,0.10715769018981543,0.08148590929811222,0.03490014894573212,0.1871909679142079
2022-06-20,0.06747678410532373,0.03926502972293555,0.05770311489412837,0.067873014944839,0.007192335286703116,0.10392938654466125
2022-06-21,0.0760040064996182,0.0426408102450929,0.053903615038990764,0.0698825187211956,0.026669569963708395,0.05795565044454786
2022-06-22,0.0368116791284677,0.025416629322808713,0.022759889917785464,0.03780876680451846,0.013268087764946668,0.008055015255980813
2022-06-23,0.04343639482991789,0.013331734482227683,0.025465536302779927,0.07217760620566427,0.02609641376669476,0.021474282411696792
2022-06-24,0.04301270536204491,0.023331418069855347,0.02566502282072233,0.021998848628940106,0.037312289516501444,0.010334229013264985
